time,voltaje_ent,voltaje_cap_5,R_5,C_5,voltaje_cap_8,R_8,C_8,voltaje_cap_10,R_10,C_10,voltaje_cap_12,R_12,C_12,voltaje_cap_15,R_15,C_15
3800,4.93,3.28,55300,1.00E-04,2.64,1750,4.70E-03,1.51,99300,1.00E-04,1.32,53100,2.20E-04,1.51,14920,1.00E-03
4000,4.93,3.48,55300,1.00E-04,2.78,1750,4.70E-03,1.61,99300,1.00E-04,1.41,53100,2.20E-04,1.6,14920,1.00E-03
4200,4.93,3.58,55300,1.00E-04,2.84,1750,4.70E-03,1.71,99300,1.00E-04,1.49,53100,2.20E-04,1.68,14920,1.00E-03
4400,4.93,3.65,55300,1.00E-04,2.93,1750,4.70E-03,1.82,99300,1.00E-04,1.58,53100,2.20E-04,1.76,14920,1.00E-03
4600,4.93,3.83,55300,1.00E-04,3.03,1750,4.70E-03,1.92,99300,1.00E-04,1.65,53100,2.20E-04,1.83,14920,1.00E-03
4800,4.93,3.93,55300,1.00E-04,3.11,1750,4.70E-03,2.01,99300,1.00E-04,1.73,53100,2.20E-04,1.91,14920,1.00E-03
5000,4.93,4.13,55300,1.00E-04,3.2,1750,4.70E-03,2.08,99300,1.00E-04,1.82,53100,2.20E-04,1.98,14920,1.00E-03
5200,4.93,4.35,55300,1.00E-04,3.3,1750,4.70E-03,2.16,99300,1.00E-04,1.9,53100,2.20E-04,2.15,14920,1.00E-03
5400,4.93,4.5,55300,1.00E-04,3.4,1750,4.70E-03,2.26,99300,1.00E-04,1.97,53100,2.20E-04,2.19,14920,1.00E-03
5600,4.93,4.34,55300,1.00E-04,3.5,1750,4.70E-03,2.34,99300,1.00E-04,2.05,53100,2.20E-04,2.28,14920,1.00E-03
5800,4.93,4.63,55300,1.00E-04,3.6,1750,4.70E-03,2.42,99300,1.00E-04,2.13,53100,2.20E-04,2.33,14920,1.00E-03
6000,4.93,4.88,55300,1.00E-04,3.7,1750,4.70E-03,2.49,99300,1.00E-04,2.19,53100,2.20E-04,2.42,14920,1.00E-03
6200,4.93,5,55300,1.00E-04,3.82,1750,4.70E-03,2.57,99300,1.00E-04,2.28,53100,2.20E-04,2.44,14920,1.00E-03
6400,4.93,5,55300,1.00E-04,3.91,1750,4.70E-03,2.66,99300,1.00E-04,2.29,53100,2.20E-04,2.46,14920,1.00E-03
6600,4.93,5,55300,1.00E-04,4.02,1750,4.70E-03,2.72,99300,1.00E-04,2.4,53100,2.20E-04,2.55,14920,1.00E-03
6800,4.93,5,55300,1.00E-04,4.16,1750,4.70E-03,2.8,99300,1.00E-04,2.5,53100,2.20E-04,2.58,14920,1.00E-03
7000,4.93,5,55300,1.00E-04,4.28,1750,4.70E-03,2.87,99300,1.00E-04,2.55,53100,2.20E-04,2.68,14920,1.00E-03
7200,4.93,5,55300,1.00E-04,4.41,1750,4.70E-03,2.95,99300,1.00E-04,2.63,53100,2.20E-04,2.71,14920,1.00E-03
7400,4.93,5,55300,1.00E-04,4.55,1750,4.70E-03,3.01,99300,1.00E-04,2.69,53100,2.20E-04,2.8,14920,1.00E-03
7600,4.93,5,55300,1.00E-04,4.66,1750,4.70E-03,3.09,99300,1.00E-04,2.78,53100,2.20E-04,2.83,14920,1.00E-03
7800,4.93,5,55300,1.00E-04,4.82,1750,4.70E-03,3.19,99300,1.00E-04,2.83,53100,2.20E-04,2.88,14920,1.00E-03
8000,4.93,5,55300,1.00E-04,4.94,1750,4.70E-03,3.21,99300,1.00E-04,2.87,53100,2.20E-04,2.95,14920,1.00E-03
8200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.28,99300,1.00E-04,2.99,53100,2.20E-04,3,14920,1.00E-03
8400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.34,99300,1.00E-04,3,53100,2.20E-04,3.09,14920,1.00E-03
8600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.42,99300,1.00E-04,3.05,53100,2.20E-04,3.11,14920,1.00E-03
8800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.5,99300,1.00E-04,3.11,53100,2.20E-04,3.15,14920,1.00E-03
9000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.56,99300,1.00E-04,3.19,53100,2.20E-04,3.21,14920,1.00E-03
9200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.64,99300,1.00E-04,3.26,53100,2.20E-04,3.29,14920,1.00E-03
9400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.73,99300,1.00E-04,3.29,53100,2.20E-04,3.33,14920,1.00E-03
9600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.77,99300,1.00E-04,3.37,53100,2.20E-04,3.37,14920,1.00E-03
9800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.87,99300,1.00E-04,3.45,53100,2.20E-04,3.42,14920,1.00E-03
10000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.95,99300,1.00E-04,3.48,53100,2.20E-04,3.45,14920,1.00E-03
10200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.02,99300,1.00E-04,3.54,53100,2.20E-04,3.51,14920,1.00E-03
10400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.09,99300,1.00E-04,3.6,53100,2.20E-04,3.55,14920,1.00E-03
10600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.18,99300,1.00E-04,3.67,53100,2.20E-04,3.62,14920,1.00E-03
10800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.28,99300,1.00E-04,3.73,53100,2.20E-04,3.77,14920,1.00E-03
11000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.36,99300,1.00E-04,3.8,53100,2.20E-04,3.8,14920,1.00E-03
11200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.44,99300,1.00E-04,3.92,53100,2.20E-04,3.85,14920,1.00E-03
11400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.53,99300,1.00E-04,3.93,53100,2.20E-04,3.87,14920,1.00E-03
11600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.61,99300,1.00E-04,4.01,53100,2.20E-04,3.95,14920,1.00E-03
11800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.7,99300,1.00E-04,4.09,53100,2.20E-04,4.01,14920,1.00E-03
12000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.79,99300,1.00E-04,4.16,53100,2.20E-04,4.08,14920,1.00E-03
12200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.87,99300,1.00E-04,4.24,53100,2.20E-04,4.13,14920,1.00E-03
12400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.99,99300,1.00E-04,4.32,53100,2.20E-04,4.17,14920,1.00E-03
12600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.4,53100,2.20E-04,4.23,14920,1.00E-03
12800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.46,53100,2.20E-04,4.36,14920,1.00E-03
13000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.55,53100,2.20E-04,4.5,14920,1.00E-03
13200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.63,53100,2.20E-04,4.6,14920,1.00E-03
13400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.68,53100,2.20E-04,4.76,14920,1.00E-03
13600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.74,53100,2.20E-04,4.7,14920,1.00E-03
13800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.83,53100,2.20E-04,4.82,14920,1.00E-03
14000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.89,53100,2.20E-04,4.87,14920,1.00E-03
14200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.98,53100,2.20E-04,5,14920,1.00E-03
14400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.89,14920,1.00E-03
14600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.98,14920,1.00E-03
14800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,0,53100,2.20E-04,5,14920,1.00E-03
0,4.93,0,55300,1.00E-04,0,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
200,4.93,0.29,55300,1.00E-04,0.18,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
400,4.93,0.43,55300,1.00E-04,0.37,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
600,4.93,0.61,55300,1.00E-04,0.53,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0.08,14920,1.00E-03
800,4.93,0.94,55300,1.00E-04,0.72,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0.23,14920,1.00E-03
1000,4.93,1.04,55300,1.00E-04,0.87,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0.34,14920,1.00E-03
1200,4.93,1.21,55300,1.00E-04,1.03,1750,4.70E-03,0.06,99300,1.00E-04,0.06,53100,2.20E-04,0.41,14920,1.00E-03
1400,4.93,1.36,55300,1.00E-04,1.18,1750,4.70E-03,0.2,99300,1.00E-04,0.17,53100,2.20E-04,0.5,14920,1.00E-03
1600,4.93,1.54,55300,1.00E-04,1.35,1750,4.70E-03,0.3,99300,1.00E-04,0.28,53100,2.20E-04,0.57,14920,1.00E-03
1800,4.93,1.78,55300,1.00E-04,1.48,1750,4.70E-03,0.42,99300,1.00E-04,0.38,53100,2.20E-04,0.7,14920,1.00E-03
2000,4.93,2,55300,1.00E-04,1.63,1750,4.70E-03,0.53,99300,1.00E-04,0.49,53100,2.20E-04,0.98,14920,1.00E-03
2200,4.93,2.23,55300,1.00E-04,1.76,1750,4.70E-03,0.66,99300,1.00E-04,0.58,53100,2.20E-04,0.89,14920,1.00E-03
2400,4.93,2.27,55300,1.00E-04,1.92,1750,4.70E-03,0.77,99300,1.00E-04,0.7,53100,2.20E-04,0.97,14920,1.00E-03
2600,4.93,2.3,55300,1.00E-04,2.02,1750,4.70E-03,0.88,99300,1.00E-04,0.8,53100,2.20E-04,1.04,14920,1.00E-03
2800,4.93,2.39,55300,1.00E-04,2.15,1750,4.70E-03,0.99,99300,1.00E-04,0.92,53100,2.20E-04,1.15,14920,1.00E-03
3000,4.93,2.55,55300,1.00E-04,2.27,1750,4.70E-03,1.08,99300,1.00E-04,1,53100,2.20E-04,1.21,14920,1.00E-03
3200,4.93,2.83,55300,1.00E-04,2.39,1750,4.70E-03,1.18,99300,1.00E-04,1.08,53100,2.20E-04,1.3,14920,1.00E-03
3400,4.93,3.03,55300,1.00E-04,2.49,1750,4.70E-03,1.3,99300,1.00E-04,1.18,53100,2.20E-04,1.37,14920,1.00E-03
3600,4.93,3.04,55300,1.00E-04,2.6,1750,4.70E-03,1.39,99300,1.00E-04,1.28,53100,2.20E-04,1.45,14920,1.00E-03
3800,4.93,3.15,55300,1.00E-04,2.72,1750,4.70E-03,1.5,99300,1.00E-04,1.37,53100,2.20E-04,1.53,14920,1.00E-03
4000,4.93,3.32,55300,1.00E-04,2.81,1750,4.70E-03,1.59,99300,1.00E-04,1.45,53100,2.20E-04,1.62,14920,1.00E-03
4200,4.93,3.62,55300,1.00E-04,2.92,1750,4.70E-03,1.67,99300,1.00E-04,1.54,53100,2.20E-04,1.71,14920,1.00E-03
4400,4.93,3.85,55300,1.00E-04,3.01,1750,4.70E-03,1.77,99300,1.00E-04,1.61,53100,2.20E-04,1.82,14920,1.00E-03
4600,4.93,4,55300,1.00E-04,3.11,1750,4.70E-03,1.86,99300,1.00E-04,1.69,53100,2.20E-04,1.87,14920,1.00E-03
4800,4.93,4.28,55300,1.00E-04,3.21,1750,4.70E-03,1.95,99300,1.00E-04,1.76,53100,2.20E-04,1.94,14920,1.00E-03
5000,4.93,4.29,55300,1.00E-04,3.3,1750,4.70E-03,2.05,99300,1.00E-04,1.86,53100,2.20E-04,2.01,14920,1.00E-03
5200,4.93,4.28,55300,1.00E-04,3.41,1750,4.70E-03,2.13,99300,1.00E-04,1.93,53100,2.20E-04,2.05,14920,1.00E-03
5400,4.93,4.57,55300,1.00E-04,3.5,1750,4.70E-03,2.21,99300,1.00E-04,2,53100,2.20E-04,2.13,14920,1.00E-03
5600,4.93,4.75,55300,1.00E-04,3.6,1750,4.70E-03,2.29,99300,1.00E-04,2.08,53100,2.20E-04,2.2,14920,1.00E-03
5800,4.93,5,55300,1.00E-04,3.65,1750,4.70E-03,2.37,99300,1.00E-04,2.16,53100,2.20E-04,2.29,14920,1.00E-03
6000,4.93,5,55300,1.00E-04,3.79,1750,4.70E-03,2.45,99300,1.00E-04,2.21,53100,2.20E-04,2.33,14920,1.00E-03
6200,4.93,5,55300,1.00E-04,3.91,1750,4.70E-03,2.54,99300,1.00E-04,2.31,53100,2.20E-04,2.38,14920,1.00E-03
6400,4.93,5,55300,1.00E-04,4.03,1750,4.70E-03,2.61,99300,1.00E-04,2.39,53100,2.20E-04,2.48,14920,1.00E-03
6600,4.93,5,55300,1.00E-04,4.13,1750,4.70E-03,2.69,99300,1.00E-04,2.44,53100,2.20E-04,2.56,14920,1.00E-03
6800,4.93,5,55300,1.00E-04,4.26,1750,4.70E-03,2.76,99300,1.00E-04,2.5,53100,2.20E-04,2.62,14920,1.00E-03
7000,4.93,5,55300,1.00E-04,4.36,1750,4.70E-03,2.83,99300,1.00E-04,2.59,53100,2.20E-04,2.66,14920,1.00E-03
7200,4.93,5,55300,1.00E-04,4.52,1750,4.70E-03,2.91,99300,1.00E-04,2.66,53100,2.20E-04,2.74,14920,1.00E-03
7400,4.93,5,55300,1.00E-04,4.63,1750,4.70E-03,2.97,99300,1.00E-04,2.69,53100,2.20E-04,2.81,14920,1.00E-03
7600,4.93,5,55300,1.00E-04,4.77,1750,4.70E-03,3.04,99300,1.00E-04,2.76,53100,2.20E-04,2.87,14920,1.00E-03
7800,4.93,5,55300,1.00E-04,4.89,1750,4.70E-03,3.1,99300,1.00E-04,2.83,53100,2.20E-04,2.87,14920,1.00E-03
8000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.17,99300,1.00E-04,2.89,53100,2.20E-04,2.92,14920,1.00E-03
8200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.25,99300,1.00E-04,2.97,53100,2.20E-04,2.98,14920,1.00E-03
8400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.32,99300,1.00E-04,3.03,53100,2.20E-04,3.02,14920,1.00E-03
8600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.38,99300,1.00E-04,3.09,53100,2.20E-04,3.05,14920,1.00E-03
8800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.45,99300,1.00E-04,3.16,53100,2.20E-04,3.11,14920,1.00E-03
9000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.54,99300,1.00E-04,3.18,53100,2.20E-04,3.18,14920,1.00E-03
9200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.59,99300,1.00E-04,3.24,53100,2.20E-04,3.23,14920,1.00E-03
9400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.67,99300,1.00E-04,3.32,53100,2.20E-04,3.32,14920,1.00E-03
9600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.74,99300,1.00E-04,3.36,53100,2.20E-04,3.39,14920,1.00E-03
9800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.82,99300,1.00E-04,3.41,53100,2.20E-04,3.42,14920,1.00E-03
10000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.9,99300,1.00E-04,3.47,53100,2.20E-04,3.48,14920,1.00E-03
10200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.97,99300,1.00E-04,3.53,53100,2.20E-04,3.53,14920,1.00E-03
10400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.08,99300,1.00E-04,3.6,53100,2.20E-04,3.59,14920,1.00E-03
10600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.13,99300,1.00E-04,3.65,53100,2.20E-04,3.67,14920,1.00E-03
10800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.24,99300,1.00E-04,3.72,53100,2.20E-04,3.72,14920,1.00E-03
11000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.32,99300,1.00E-04,3.78,53100,2.20E-04,3.82,14920,1.00E-03
11200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.41,99300,1.00E-04,3.85,53100,2.20E-04,3.87,14920,1.00E-03
11400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.5,99300,1.00E-04,3.93,53100,2.20E-04,3.91,14920,1.00E-03
11600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.57,99300,1.00E-04,4,53100,2.20E-04,4.02,14920,1.00E-03
11800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.69,99300,1.00E-04,4.06,53100,2.20E-04,4.11,14920,1.00E-03
12000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.78,99300,1.00E-04,4.12,53100,2.20E-04,4.2,14920,1.00E-03
12200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.83,99300,1.00E-04,4.19,53100,2.20E-04,4.29,14920,1.00E-03
12400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.95,99300,1.00E-04,4.26,53100,2.20E-04,4.37,14920,1.00E-03
12600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.3,53100,2.20E-04,4.42,14920,1.00E-03
12800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.41,53100,2.20E-04,4.58,14920,1.00E-03
13000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.46,53100,2.20E-04,4.6,14920,1.00E-03
13200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.56,53100,2.20E-04,4.63,14920,1.00E-03
13400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.63,53100,2.20E-04,4.81,14920,1.00E-03
13600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.73,53100,2.20E-04,4.87,14920,1.00E-03
13800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.83,53100,2.20E-04,4.94,14920,1.00E-03
14000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.92,53100,2.20E-04,5,14920,1.00E-03
14200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.99,53100,2.20E-04,5,14920,1.00E-03
14400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
14600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
14800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,5,14920,1.00E-03
15800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,0,53100,2.20E-04,5,14920,1.00E-03
0,4.93,0,55300,1.00E-04,0,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
200,4.93,0,55300,1.00E-04,0.21,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
400,4.93,0.18,55300,1.00E-04,0.34,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
600,4.93,0.39,55300,1.00E-04,0.58,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0.05,14920,1.00E-03
800,4.93,0.62,55300,1.00E-04,0.72,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0.33,14920,1.00E-03
1000,4.93,0.84,55300,1.00E-04,0.89,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0.41,14920,1.00E-03
1200,4.93,1.05,55300,1.00E-04,1.03,1750,4.70E-03,0.03,99300,1.00E-04,0.06,53100,2.20E-04,0.49,14920,1.00E-03
1400,4.93,1.27,55300,1.00E-04,1.19,1750,4.70E-03,0.14,99300,1.00E-04,0.16,53100,2.20E-04,0.57,14920,1.00E-03
1600,4.93,1.4,55300,1.00E-04,1.27,1750,4.70E-03,0.26,99300,1.00E-04,0.27,53100,2.20E-04,0.65,14920,1.00E-03
1800,4.93,1.61,55300,1.00E-04,1.47,1750,4.70E-03,0.38,99300,1.00E-04,0.37,53100,2.20E-04,0.77,14920,1.00E-03
2000,4.93,1.77,55300,1.00E-04,1.6,1750,4.70E-03,0.49,99300,1.00E-04,0.48,53100,2.20E-04,0.88,14920,1.00E-03
2200,4.93,1.96,55300,1.00E-04,1.74,1750,4.70E-03,0.61,99300,1.00E-04,0.56,53100,2.20E-04,1.01,14920,1.00E-03
2400,4.93,2.14,55300,1.00E-04,1.87,1750,4.70E-03,0.71,99300,1.00E-04,0.68,53100,2.20E-04,1.03,14920,1.00E-03
2600,4.93,2.29,55300,1.00E-04,2,1750,4.70E-03,0.83,99300,1.00E-04,0.78,53100,2.20E-04,1.14,14920,1.00E-03
2800,4.93,2.44,55300,1.00E-04,2.11,1750,4.70E-03,0.94,99300,1.00E-04,0.86,53100,2.20E-04,1.2,14920,1.00E-03
3000,4.93,2.6,55300,1.00E-04,2.24,1750,4.70E-03,1.03,99300,1.00E-04,0.97,53100,2.20E-04,1.28,14920,1.00E-03
3200,4.93,2.75,55300,1.00E-04,2.36,1750,4.70E-03,1.15,99300,1.00E-04,1.04,53100,2.20E-04,1.35,14920,1.00E-03
3400,4.93,2.9,55300,1.00E-04,2.46,1750,4.70E-03,1.26,99300,1.00E-04,1.15,53100,2.20E-04,1.43,14920,1.00E-03
3600,4.93,3.05,55300,1.00E-04,2.57,1750,4.70E-03,1.36,99300,1.00E-04,1.25,53100,2.20E-04,1.51,14920,1.00E-03
3800,4.93,3.2,55300,1.00E-04,2.74,1750,4.70E-03,1.45,99300,1.00E-04,1.34,53100,2.20E-04,1.6,14920,1.00E-03
4000,4.93,3.31,55300,1.00E-04,2.79,1750,4.70E-03,1.56,99300,1.00E-04,1.43,53100,2.20E-04,1.69,14920,1.00E-03
4200,4.93,3.44,55300,1.00E-04,2.87,1750,4.70E-03,1.65,99300,1.00E-04,1.5,53100,2.20E-04,1.78,14920,1.00E-03
4400,4.93,3.59,55300,1.00E-04,2.97,1750,4.70E-03,1.74,99300,1.00E-04,1.62,53100,2.20E-04,1.81,14920,1.00E-03
4600,4.93,3.72,55300,1.00E-04,3.09,1750,4.70E-03,1.84,99300,1.00E-04,1.7,53100,2.20E-04,1.9,14920,1.00E-03
4800,4.93,3.85,55300,1.00E-04,3.16,1750,4.70E-03,1.91,99300,1.00E-04,1.78,53100,2.20E-04,2,14920,1.00E-03
5000,4.93,4.06,55300,1.00E-04,3.26,1750,4.70E-03,2,99300,1.00E-04,1.86,53100,2.20E-04,2.07,14920,1.00E-03
5200,4.93,4.2,55300,1.00E-04,3.37,1750,4.70E-03,2.1,99300,1.00E-04,1.94,53100,2.20E-04,2.13,14920,1.00E-03
5400,4.93,4.54,55300,1.00E-04,3.46,1750,4.70E-03,2.17,99300,1.00E-04,2.01,53100,2.20E-04,2.24,14920,1.00E-03
5600,4.93,4.51,55300,1.00E-04,3.57,1750,4.70E-03,2.26,99300,1.00E-04,2.09,53100,2.20E-04,2.25,14920,1.00E-03
5800,4.93,4.65,55300,1.00E-04,3.68,1750,4.70E-03,2.34,99300,1.00E-04,2.16,53100,2.20E-04,2.36,14920,1.00E-03
6000,4.93,4.9,55300,1.00E-04,3.74,1750,4.70E-03,2.42,99300,1.00E-04,2.23,53100,2.20E-04,2.31,14920,1.00E-03
6200,4.93,5,55300,1.00E-04,3.86,1750,4.70E-03,2.51,99300,1.00E-04,2.3,53100,2.20E-04,2.4,14920,1.00E-03
6400,4.93,5,55300,1.00E-04,3.94,1750,4.70E-03,2.59,99300,1.00E-04,2.38,53100,2.20E-04,2.41,14920,1.00E-03
6600,4.93,5,55300,1.00E-04,4.07,1750,4.70E-03,2.67,99300,1.00E-04,2.44,53100,2.20E-04,2.48,14920,1.00E-03
6800,4.93,5,55300,1.00E-04,4.17,1750,4.70E-03,2.75,99300,1.00E-04,2.51,53100,2.20E-04,2.53,14920,1.00E-03
7000,4.93,5,55300,1.00E-04,4.31,1750,4.70E-03,2.81,99300,1.00E-04,2.58,53100,2.20E-04,2.59,14920,1.00E-03
7200,4.93,5,55300,1.00E-04,4.41,1750,4.70E-03,2.88,99300,1.00E-04,2.64,53100,2.20E-04,2.65,14920,1.00E-03
7400,4.93,5,55300,1.00E-04,4.51,1750,4.70E-03,2.95,99300,1.00E-04,2.71,53100,2.20E-04,2.65,14920,1.00E-03
7600,4.93,5,55300,1.00E-04,4.56,1750,4.70E-03,3.02,99300,1.00E-04,2.77,53100,2.20E-04,2.69,14920,1.00E-03
7800,4.93,5,55300,1.00E-04,4.77,1750,4.70E-03,3.08,99300,1.00E-04,2.84,53100,2.20E-04,2.75,14920,1.00E-03
8000,4.93,5,55300,1.00E-04,4.9,1750,4.70E-03,3.16,99300,1.00E-04,2.89,53100,2.20E-04,2.82,14920,1.00E-03
8200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.23,99300,1.00E-04,2.95,53100,2.20E-04,2.9,14920,1.00E-03
8400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.3,99300,1.00E-04,3.02,53100,2.20E-04,2.95,14920,1.00E-03
8600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.36,99300,1.00E-04,3.08,53100,2.20E-04,3.01,14920,1.00E-03
8800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.44,99300,1.00E-04,3.15,53100,2.20E-04,3.06,14920,1.00E-03
9000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.5,99300,1.00E-04,3.21,53100,2.20E-04,3.15,14920,1.00E-03
9200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.58,99300,1.00E-04,3.28,53100,2.20E-04,3.19,14920,1.00E-03
